samID	isEAE	isCD1
SRR7103966	1	0
SRR7103967	1	1
SRR7103968	1	1
SRR7103969	1	1
SRR7103970	1	1
SRR7103971	1	1
SRR7103972	1	1
SRR7103973	1	1
SRR7103974	1	1
SRR7103975	1	1
SRR7103976	1	1
SRR7103977	1	1
SRR7103978	1	1
SRR7103979	1	1
SRR7103980	1	1
SRR7103981	1	1
SRR7103982	1	1
SRR7103983	1	1
SRR7103984	1	1
SRR7103985	1	1
SRR7103986	1	1
SRR7103987	1	1
SRR7103988	1	1
SRR7103989	1	1
SRR7103990	1	1
SRR7103991	1	1
SRR7103992	1	1
SRR7103993	1	1
SRR7103994	1	1
SRR7103995	1	1
SRR7103996	1	1
SRR7103997	1	1
SRR7103998	1	1
SRR7103999	1	1
SRR7104000	1	1
SRR7104001	1	1
SRR7104002	1	1
SRR7104003	1	1
SRR7104004	1	1
SRR7104005	1	1
SRR7104006	1	1
SRR7104007	1	1
SRR7104008	1	1
SRR7104009	1	1
SRR7104010	1	1
SRR7104011	1	1
SRR7104012	1	1
SRR7104013	1	1
SRR7104014	1	1
SRR7104015	1	1
SRR7104016	1	1
SRR7104017	1	1
SRR7104018	1	1
SRR7104019	1	1
SRR7104020	1	1
SRR7104021	1	1
SRR7104022	1	1
SRR7104023	1	1
SRR7104024	1	1
SRR7104025	1	1
SRR7104026	1	1
SRR7104027	1	1
SRR7104028	1	1
SRR7104029	1	1
SRR7104030	1	1
SRR7104031	1	1
SRR7104032	1	1
SRR7104033	1	1
SRR7104034	1	1
SRR7104035	1	1
SRR7104036	1	1
SRR7104037	1	1
SRR7104038	1	1
SRR7104039	1	1
SRR7104040	1	1
SRR7104041	1	1
SRR7104042	1	1
SRR7104043	1	1
SRR7104044	1	1
SRR7104045	1	1
SRR7104046	1	1
SRR7104047	1	1
SRR7104048	1	1
SRR7104049	1	1
SRR7104050	1	1
SRR7104051	1	1
SRR7104052	1	1
SRR7104053	1	1
SRR7104054	1	1
SRR7104055	1	1
SRR7104056	1	1
SRR7104057	1	1
SRR7104058	1	1
SRR7104059	1	1
SRR7104060	1	1
SRR7104061	1	1
SRR7104062	1	1
SRR7104063	1	1
SRR7104064	1	1
SRR7104065	1	1
SRR7104066	1	1
SRR7104067	1	1
SRR7104068	1	1
SRR7104069	1	1
SRR7104070	1	1
SRR7104071	1	1
SRR7104072	1	1
SRR7104073	1	1
SRR7104074	1	1
SRR7104075	1	1
SRR7104076	1	1
SRR7104077	1	1
SRR7104078	1	1
SRR7104079	1	1
SRR7104080	1	1
SRR7104081	1	1
SRR7104082	1	1
SRR7104083	1	1
SRR7104084	1	1
SRR7104085	1	1
SRR7104086	1	1
SRR7104087	1	1
SRR7104088	1	1
SRR7104089	1	1
SRR7104090	1	1
SRR7104091	1	1
SRR7104092	1	1
SRR7104093	1	1
SRR7104094	1	1
SRR7104095	1	1
SRR7104096	1	1
SRR7104097	1	1
SRR7104098	1	1
SRR7104099	1	1
SRR7104100	1	1
SRR7104101	1	1
SRR7104102	1	1
SRR7104103	1	1
SRR7104104	1	1
SRR7104105	1	1
SRR7104106	1	1
SRR7104107	1	1
SRR7104108	1	1
SRR7104109	1	1
SRR7104110	1	1
SRR7104111	1	1
SRR7104112	1	1
SRR7104113	1	1
SRR7104114	1	1
SRR7104115	1	1
SRR7104116	1	1
SRR7104117	1	1
SRR7104118	1	1
SRR7104119	1	1
SRR7104120	1	1
SRR7104121	1	1
SRR7104122	1	1
SRR7104123	1	1
SRR7104124	1	1
SRR7104125	1	1
SRR7104126	1	1
SRR7104127	1	1
SRR7104128	1	1
SRR7104129	1	1
SRR7104130	1	1
SRR7104131	1	1
SRR7104132	1	1
SRR7104133	1	1
SRR7104134	1	1
SRR7104135	1	1
SRR7104136	1	1
SRR7104137	1	1
SRR7104138	1	1
SRR7104139	1	1
SRR7104140	1	1
SRR7104141	1	1
SRR7104142	1	1
SRR7104143	1	1
SRR7104144	1	1
SRR7104145	1	1
SRR7104146	1	1
SRR7104147	1	1
SRR7104148	1	1
SRR7104149	1	1
SRR7104150	1	1
SRR7104151	1	1
SRR7104152	1	1
SRR7104153	1	1
SRR7104154	1	1
SRR7104155	1	1
SRR7104156	1	1
SRR7104157	1	1
SRR7104158	1	1
SRR7104159	1	1
SRR7104160	1	1
SRR7104161	1	1
SRR7104162	1	1
SRR7104163	1	1
SRR7104164	1	1
SRR7104165	1	1
SRR7104166	1	1
SRR7104167	1	1
SRR7104168	1	1
SRR7104169	1	1
SRR7104170	1	1
SRR7104171	1	1
SRR7104172	1	1
SRR7104173	1	1
SRR7104174	1	1
SRR7104175	1	1
SRR7104176	1	1
SRR7104177	1	1
SRR7104178	1	1
SRR7104179	1	1
SRR7104180	1	1
SRR7104181	1	1
SRR7104182	1	1
SRR7104183	1	1
SRR7104184	1	1
SRR7104185	1	1
SRR7104186	1	1
SRR7104187	1	1
SRR7104188	1	1
SRR7104189	1	1
SRR7104190	1	1
SRR7104191	1	1
SRR7104192	1	1
SRR7104193	1	1
SRR7104194	1	1
SRR7104195	1	1
SRR7104196	1	1
SRR7104197	1	1
SRR7104198	1	1
SRR7104199	1	1
SRR7104200	1	1
SRR7104201	1	1
SRR7104202	1	1
SRR7104203	1	1
SRR7104204	1	1
SRR7104205	1	1
SRR7104206	1	1
SRR7104207	1	1
SRR7104208	1	1
SRR7104209	1	1
SRR7104210	1	1
SRR7104211	1	1
SRR7104212	1	1
SRR7104213	1	1
SRR7104214	1	1
SRR7104215	1	1
SRR7104216	1	1
SRR7104217	1	1
SRR7104218	1	1
SRR7104219	1	1
SRR7104220	1	1
SRR7104221	1	1
SRR7104222	1	1
SRR7104223	1	1
SRR7104224	1	1
SRR7104225	1	1
SRR7104226	1	1
SRR7104227	1	1
SRR7104228	1	1
SRR7104229	1	1
SRR7104230	1	1
SRR7104231	1	1
SRR7104232	1	1
SRR7104233	1	1
SRR7104234	1	1
SRR7104235	1	1
SRR7104236	1	1
SRR7104237	1	1
SRR7104238	1	1
SRR7104239	1	1
SRR7104240	1	1
SRR7104241	1	1
SRR7104242	1	1
SRR7104243	1	1
SRR7104244	1	1
SRR7104245	1	1
SRR7104246	1	1
SRR7104247	1	1
SRR7104248	1	1
SRR7104249	1	1
SRR7104250	1	1
SRR7104251	1	1
SRR7104252	1	1
SRR7104253	1	1
SRR7104254	1	1
SRR7104255	1	1
SRR7104256	1	1
SRR7104257	1	1
SRR7104258	1	1
SRR7104259	1	1
SRR7104260	1	1
SRR7104261	1	1
SRR7104262	1	1
SRR7104263	1	1
SRR7104264	1	1
SRR7104265	1	1
SRR7104266	1	1
SRR7104267	1	1
SRR7104268	1	1
SRR7104269	1	1
SRR7104270	1	1
SRR7104271	1	1
SRR7104272	1	1
SRR7104273	1	1
SRR7104274	1	1
SRR7104275	1	1
SRR7104276	1	1
SRR7104277	1	1
SRR7104278	1	1
SRR7104279	1	1
SRR7104280	1	1
SRR7104281	1	1
SRR7104282	1	1
SRR7104283	1	1
SRR7104284	1	1
SRR7104285	1	1
SRR7104286	1	1
SRR7104287	1	1
SRR7104288	1	1
SRR7104289	1	1
SRR7104290	1	1
SRR7104291	1	1
SRR7104292	1	1
SRR7104293	1	1
SRR7104294	1	1
SRR7104295	1	1
SRR7104296	1	1
SRR7104297	1	1
SRR7104298	1	1
SRR7104299	1	1
SRR7104300	1	1
SRR7104301	1	1
SRR7104302	1	1
SRR7104303	1	1
SRR7104304	1	1
SRR7104305	1	1
SRR7104306	1	1
SRR7104307	1	1
SRR7104308	1	1
SRR7104309	1	1
SRR7104310	1	1
SRR7104311	1	1
SRR7104312	1	1
SRR7104313	1	1
SRR7104314	1	1
SRR7104315	1	1
SRR7104316	1	1
SRR7104317	1	1
SRR7104318	1	1
SRR7104319	1	1
SRR7104320	1	1
SRR7104321	1	1
SRR7104322	1	1
SRR7104323	1	1
SRR7104324	1	1
SRR7104325	1	1
SRR7104326	1	1
SRR7104327	1	1
SRR7104328	1	1
SRR7104329	1	1
SRR7104330	1	1
SRR7104331	1	1
SRR7104332	1	1
SRR7104333	1	1
SRR7104334	1	1
SRR7104335	1	0
SRR7104336	1	0
SRR7104337	1	0
SRR7104338	1	0
SRR7104339	1	0
SRR7104340	1	0
SRR7104341	1	0
SRR7104342	1	0
SRR7104343	1	0
SRR7104344	1	0
SRR7104345	1	0
SRR7104346	1	0
SRR7104347	1	0
SRR7104348	1	0
SRR7104349	1	0
SRR7104350	1	0
SRR7104351	1	0
SRR7104352	1	0
SRR7104353	1	0
SRR7104354	1	0
SRR7104355	1	0
SRR7104356	1	0
SRR7104357	1	0
SRR7104358	1	0
SRR7104359	1	0
SRR7104360	1	0
SRR7104361	1	0
SRR7104362	1	0
SRR7104363	1	0
SRR7104364	1	0
SRR7104365	1	0
SRR7104366	1	0
SRR7104367	1	0
SRR7104368	1	0
SRR7104369	1	0
SRR7104370	1	0
SRR7104371	1	0
SRR7104372	1	0
SRR7104373	1	0
SRR7104374	1	0
SRR7104375	1	0
SRR7104376	1	0
SRR7104377	1	0
SRR7104378	1	0
SRR7104379	1	0
SRR7104380	1	0
SRR7104381	1	0
SRR7104382	1	0
SRR7104383	1	0
SRR7104384	1	0
SRR7104385	1	0
SRR7104386	1	0
SRR7104387	1	0
SRR7104388	1	0
SRR7104389	1	0
SRR7104390	1	0
SRR7104391	1	0
SRR7104392	1	0
SRR7104393	1	0
SRR7104394	1	0
SRR7104395	1	0
SRR7104396	1	0
SRR7104397	1	0
SRR7104398	1	0
SRR7104399	1	0
SRR7104400	1	0
SRR7104401	1	0
SRR7104402	1	0
SRR7104403	1	0
SRR7104404	1	0
SRR7104405	1	0
SRR7104406	1	0
SRR7104407	1	0
SRR7104408	1	0
SRR7104409	1	0
SRR7104410	1	0
SRR7104411	1	0
SRR7104412	1	0
SRR7104413	1	0
SRR7104414	1	0
SRR7104415	1	0
SRR7104416	1	0
SRR7104417	1	0
SRR7104418	1	0
SRR7104419	1	0
SRR7104420	1	0
SRR7104421	1	0
SRR7104422	1	0
SRR7104423	1	0
SRR7104424	1	0
SRR7104425	1	0
SRR7104426	1	0
SRR7104427	1	0
SRR7104428	1	0
SRR7104429	1	0
SRR7104430	1	0
SRR7104431	1	0
SRR7104432	1	0
SRR7104433	1	0
SRR7104434	1	0
SRR7104435	1	0
SRR7104436	1	0
SRR7104437	1	0
SRR7104438	1	0
SRR7104439	1	0
SRR7104440	1	0
SRR7104441	1	0
SRR7104442	1	0
SRR7104443	1	0
SRR7104444	1	0
SRR7104445	1	0
SRR7104446	1	0
SRR7104447	1	0
SRR7104448	1	0
SRR7104449	1	0
SRR7104450	1	0
SRR7104451	1	0
SRR7104452	1	0
SRR7104453	1	0
SRR7104454	1	0
SRR7104455	1	0
SRR7104456	1	0
SRR7104457	1	0
SRR7104458	1	0
SRR7104459	1	0
SRR7104460	1	0
SRR7104461	1	0
SRR7104462	1	0
SRR7104463	1	0
SRR7104464	1	0
SRR7104465	1	0
SRR7104466	1	0
SRR7104467	1	0
SRR7104468	1	0
SRR7104469	1	0
SRR7104470	1	0
SRR7104471	1	0
SRR7104472	1	0
SRR7104473	1	0
SRR7104474	1	0
SRR7104475	1	0
SRR7104476	1	0
SRR7104477	1	0
SRR7104478	1	0
SRR7104479	1	0
SRR7104480	1	0
SRR7104481	1	0
SRR7104482	1	0
SRR7104483	1	0
SRR7104484	1	0
SRR7104485	1	0
SRR7104486	1	0
SRR7104487	1	0
SRR7104488	1	0
SRR7104489	1	0
SRR7104490	1	0
SRR7104491	1	0
SRR7104492	1	0
SRR7104493	1	0
SRR7104494	1	0
SRR7104495	1	0
SRR7104496	1	0
SRR7104497	1	0
SRR7104498	1	0
SRR7104499	1	0
SRR7104500	1	0
SRR7104501	1	0
SRR7104502	1	0
SRR7104503	1	0
SRR7104504	1	0
SRR7104505	1	0
SRR7104506	1	0
SRR7104507	1	0
SRR7104508	1	0
SRR7104509	1	0
SRR7104510	1	0
SRR7104511	1	0
SRR7104512	1	0
SRR7104513	1	0
SRR7104514	1	0
SRR7104515	1	0
SRR7104516	1	0
SRR7104517	1	0
SRR7104518	1	0
SRR7104519	1	0
SRR7104520	1	0
SRR7104521	1	0
SRR7104522	1	0
SRR7104523	1	0
SRR7104524	1	0
SRR7104525	1	0
SRR7104526	1	0
SRR7104527	1	0
SRR7104528	1	0
SRR7104529	1	0
SRR7104530	1	0
SRR7104531	1	0
SRR7104532	1	0
SRR7104533	1	0
SRR7104534	1	0
SRR7104535	1	0
SRR7104536	1	0
SRR7104537	1	0
SRR7104538	1	0
SRR7104539	1	0
SRR7104540	1	0
SRR7104541	1	0
SRR7104542	1	0
SRR7104543	1	0
SRR7104544	1	0
SRR7104545	1	0
SRR7104546	1	0
SRR7104547	1	0
SRR7104548	1	0
SRR7104549	1	0
SRR7104550	1	0
SRR7104551	1	0
SRR7104552	1	0
SRR7104553	1	0
SRR7104554	1	0
SRR7104555	1	0
SRR7104556	1	0
SRR7104557	1	0
SRR7104558	1	0
SRR7104559	1	0
SRR7104560	1	0
SRR7104561	1	0
SRR7104562	1	0
SRR7104563	1	0
SRR7104564	1	0
SRR7104565	1	0
SRR7104566	1	0
SRR7104567	1	0
SRR7104568	1	0
SRR7104569	1	0
SRR7104570	1	0
SRR7104571	1	0
SRR7104572	1	0
SRR7104573	1	0
SRR7104574	1	0
SRR7104575	1	0
SRR7104576	1	0
SRR7104577	1	0
SRR7104578	1	0
SRR7104579	1	0
SRR7104580	1	0
SRR7104581	1	0
SRR7104582	1	0
SRR7104583	1	0
SRR7104584	1	0
SRR7104585	1	0
SRR7104586	1	0
SRR7104587	1	0
SRR7104588	1	0
SRR7104589	1	0
SRR7104590	1	0
SRR7104591	1	0
SRR7104592	1	0
SRR7104593	1	0
SRR7104594	1	0
SRR7104595	1	0
SRR7104596	1	0
SRR7104597	1	0
SRR7104598	1	0
SRR7104599	1	0
SRR7104600	1	0
SRR7104601	1	0
SRR7104602	1	0
SRR7104603	1	0
SRR7104604	1	0
SRR7104605	1	0
SRR7104606	1	0
SRR7104607	1	0
SRR7104608	1	0
SRR7104609	1	0
SRR7104610	1	0
SRR7104611	1	0
SRR7104612	1	0
SRR7104613	1	0
SRR7104614	1	0
SRR7104615	1	0
SRR7104616	1	0
SRR7104617	1	0
SRR7104618	1	0
SRR7104619	1	0
SRR7104620	1	0
SRR7104621	1	0
SRR7104622	1	0
SRR7104623	1	0
SRR7104624	1	0
SRR7104625	1	0
SRR7104626	1	0
SRR7104627	1	0
SRR7104628	1	0
SRR7104629	1	0
SRR7104630	1	0
SRR7104631	1	0
SRR7104632	1	0
SRR7104633	1	0
SRR7104634	1	0
SRR7104635	1	0
SRR7104636	1	0
SRR7104637	1	0
SRR7104638	1	0
SRR7104639	1	0
SRR7104640	1	0
SRR7104641	1	0
SRR7104642	1	0
SRR7104643	1	0
SRR7104644	1	0
SRR7104645	1	0
SRR7104646	1	0
SRR7104647	1	0
SRR7104648	1	0
SRR7104649	1	0
SRR7104650	1	0
SRR7104651	1	0
SRR7104652	1	0
SRR7104653	1	0
SRR7104654	1	0
SRR7104655	1	0
SRR7104656	1	0
SRR7104657	1	0
SRR7104658	1	0
SRR7104659	1	0
SRR7104660	1	0
SRR7104661	1	0
SRR7104662	1	0
SRR7104663	1	0
SRR7104664	1	0
SRR7104665	1	0
SRR7104666	1	0
SRR7104667	1	0
SRR7104668	1	0
SRR7104669	1	0
SRR7104670	1	0
SRR7104671	1	0
SRR7104672	1	0
SRR7104673	1	0
SRR7104674	1	0
SRR7104675	1	0
SRR7104676	1	0
SRR7104677	1	0
SRR7104678	1	0
SRR7104679	1	0
SRR7104680	1	0
SRR7104681	1	0
SRR7104682	1	0
SRR7104683	1	0
SRR7104684	1	0
SRR7104685	1	0
SRR7104686	1	0
SRR7104687	1	0
SRR7104688	1	0
SRR7104689	1	0
SRR7104690	1	0
SRR7104691	1	0
SRR7104692	1	0
SRR7104693	1	0
SRR7104694	1	0
SRR7104695	1	0
SRR7104696	1	0
SRR7104697	1	0
SRR7104698	1	0
SRR7104699	1	0
SRR7104700	1	0
SRR7104701	1	0
SRR7104702	1	0
SRR7104703	0	0
SRR7104704	0	0
SRR7104705	0	0
SRR7104706	0	0
SRR7104707	0	0
SRR7104708	0	0
SRR7104709	0	0
SRR7104710	0	0
SRR7104711	0	0
SRR7104712	0	0
SRR7104713	0	0
SRR7104714	0	0
SRR7104715	0	0
SRR7104716	0	0
SRR7104717	0	0
SRR7104718	0	0
SRR7104719	0	0
SRR7104720	0	0
SRR7104721	0	0
SRR7104722	0	0
SRR7104723	0	0
SRR7104724	0	0
SRR7104725	0	0
SRR7104726	0	0
SRR7104727	0	0
SRR7104728	0	0
SRR7104729	0	0
SRR7104730	0	0
SRR7104731	0	0
SRR7104732	0	0
SRR7104733	0	0
SRR7104734	0	0
SRR7104735	0	0
SRR7104736	0	0
SRR7104737	0	0
SRR7104738	0	0
SRR7104739	0	0
SRR7104740	0	0
SRR7104741	0	0
SRR7104742	0	0
SRR7104743	0	0
SRR7104744	0	0
SRR7104745	0	0
SRR7104746	0	0
SRR7104747	0	0
SRR7104748	0	0
SRR7104749	0	0
SRR7104750	0	0
SRR7104751	0	0
SRR7104752	0	0
SRR7104753	0	0
SRR7104754	0	0
SRR7104755	0	0
SRR7104756	0	0
SRR7104757	0	0
SRR7104758	0	0
SRR7104759	0	0
SRR7104760	0	0
SRR7104761	0	0
SRR7104762	0	0
SRR7104763	0	0
SRR7104764	0	0
SRR7104765	0	0
SRR7104766	0	0
SRR7104767	0	0
SRR7104768	0	0
SRR7104769	0	0
SRR7104770	0	0
SRR7104771	0	0
SRR7104772	0	0
SRR7104773	0	0
SRR7104774	0	0
SRR7104775	0	0
SRR7104776	0	0
SRR7104777	0	0
SRR7104778	0	0
SRR7104779	0	0
SRR7104780	0	0
SRR7104781	0	0
SRR7104782	0	0
SRR7104783	0	0
SRR7104784	0	0
SRR7104785	0	0
SRR7104786	0	0
SRR7104787	0	0
SRR7104788	0	0
SRR7104789	0	0
SRR7104790	0	0
SRR7104791	0	0
SRR7104792	0	0
SRR7104793	0	0
SRR7104794	0	0
SRR7104795	0	0
SRR7104796	0	0
SRR7104797	0	0
SRR7104798	0	0
SRR7104799	0	0
SRR7104800	0	0
SRR7104801	0	0
SRR7104802	0	0
SRR7104803	0	0
SRR7104804	0	0
SRR7104805	0	0
SRR7104806	0	0
SRR7104807	0	0
SRR7104808	0	0
SRR7104809	0	0
SRR7104810	0	0
SRR7104811	0	0
SRR7104812	0	0
SRR7104813	0	0
SRR7104814	0	0
SRR7104815	0	0
SRR7104816	0	0
SRR7104817	0	0
SRR7104818	0	0
SRR7104819	0	0
SRR7104820	0	0
SRR7104821	0	0
SRR7104822	0	0
SRR7104823	0	0
SRR7104824	0	0
SRR7104825	0	0
SRR7104826	0	0
SRR7104827	0	0
SRR7104828	0	0
SRR7104829	0	0
SRR7104830	0	0
SRR7104831	0	0
SRR7104832	0	0
SRR7104833	0	0
SRR7104834	0	0
SRR7104835	0	0
SRR7104836	0	0
SRR7104837	0	0
SRR7104838	0	0
SRR7104839	0	0
SRR7104840	0	0
SRR7104841	0	0
SRR7104842	0	0
SRR7104843	0	0
SRR7104844	0	0
SRR7104845	0	0
SRR7104846	0	0
SRR7104847	0	0
SRR7104848	0	0
SRR7104849	0	0
SRR7104850	0	0
SRR7104851	0	0
SRR7104852	0	0
SRR7104853	0	0
SRR7104854	0	0
SRR7104855	0	0
SRR7104856	0	0
SRR7104857	0	0
SRR7104858	0	0
SRR7104859	0	0
SRR7104860	0	0
SRR7104861	0	0
SRR7104862	0	0
SRR7104863	0	0
SRR7104864	0	0
SRR7104865	0	0
SRR7104866	0	0
SRR7104867	0	0
SRR7104868	0	0
SRR7104869	0	0
SRR7104870	0	0
SRR7104871	0	0
SRR7104872	0	0
SRR7104873	0	0
SRR7104874	0	0
SRR7104875	0	0
SRR7104876	0	0
SRR7104877	0	0
SRR7104878	0	0
SRR7104879	0	0
SRR7104880	0	0
SRR7104881	0	0
SRR7104882	0	0
SRR7104883	0	0
SRR7104884	0	0
SRR7104885	0	0
SRR7104886	0	0
SRR7104887	0	0
SRR7104888	0	0
SRR7104889	0	0
SRR7104890	0	0
SRR7104891	0	0
SRR7104892	0	0
SRR7104893	0	0
SRR7104894	0	0
SRR7104895	0	0
SRR7104896	0	0
SRR7104897	0	0
SRR7104898	0	0
SRR7104899	0	0
SRR7104900	0	0
SRR7104901	0	0
SRR7104902	0	0
SRR7104903	0	0
SRR7104904	0	0
SRR7104905	0	0
SRR7104906	0	0
SRR7104907	0	0
SRR7104908	0	0
SRR7104909	0	0
SRR7104910	0	0
SRR7104911	0	0
SRR7104912	0	0
SRR7104913	0	0
SRR7104914	0	0
SRR7104915	0	0
SRR7104916	0	0
SRR7104917	0	0
SRR7104918	0	0
SRR7104919	0	0
SRR7104920	0	0
SRR7104921	0	0
SRR7104922	0	0
SRR7104923	0	0
SRR7104924	0	0
SRR7104925	0	0
SRR7104926	0	0
SRR7104927	0	0
SRR7104928	0	0
SRR7104929	0	0
SRR7104930	0	0
SRR7104931	0	0
SRR7104932	0	0
SRR7104933	0	0
SRR7104934	0	0
SRR7104935	0	0
SRR7104936	0	0
SRR7104937	0	0
SRR7104938	0	0
SRR7104939	0	0
SRR7104940	0	0
SRR7104941	0	0
SRR7104942	0	0
SRR7104943	0	0
SRR7104944	0	0
SRR7104945	0	0
SRR7104946	0	0
SRR7104947	0	0
SRR7104948	0	0
SRR7104949	0	0
SRR7104950	0	0
SRR7104951	0	0
SRR7104952	0	0
SRR7104953	0	0
SRR7104954	0	0
SRR7104955	0	0
SRR7104956	0	0
SRR7104957	0	0
SRR7104958	0	0
SRR7104959	0	0
SRR7104960	0	0
SRR7104961	0	0
SRR7104962	0	0
SRR7104963	0	0
SRR7104966	0	0
SRR7104967	0	0
SRR7104972	0	0
SRR7104974	0	0
SRR7104977	0	0
SRR7104979	0	0
SRR7104981	0	0
SRR7104982	0	0
SRR7104984	0	0
SRR7104986	0	0
SRR7104989	0	0
SRR7104993	0	0
SRR7104996	0	0
SRR7104998	0	0
SRR7105000	0	0
SRR7105002	0	0
SRR7105004	0	0
SRR7105007	0	0
SRR7105009	0	0
SRR7105011	0	0
SRR7105013	0	0
SRR7105016	0	0
SRR7105018	0	0
SRR7105021	0	0
SRR7105023	0	0
SRR7105026	0	0
SRR7105028	0	0
SRR7105030	0	0
SRR7105032	0	0
SRR7105033	0	0
SRR7105035	0	0
SRR7105037	0	0
SRR7105038	0	0
SRR7105041	0	0
SRR7105045	0	0
SRR7105047	0	0
SRR7105049	0	0
SRR7105051	0	0
SRR7105053	0	0
SRR7105055	0	0
SRR7105057	0	0
SRR7105059	0	0
SRR7105060	0	0
SRR7105063	0	0
SRR7105065	0	0
SRR7105068	0	0
SRR7105070	0	0
SRR7104964	0	0
SRR7104965	0	0
SRR7104968	0	0
SRR7104969	0	0
SRR7104970	0	0
SRR7104971	0	0
SRR7104973	0	0
SRR7104975	0	0
SRR7104976	0	0
SRR7104978	0	0
SRR7104980	0	0
SRR7104983	0	0
SRR7104985	0	0
SRR7104987	0	0
SRR7104988	0	0
SRR7104990	0	0
SRR7104991	0	0
SRR7104992	0	0
SRR7104994	0	0
SRR7104995	0	0
SRR7104997	0	0
SRR7104999	0	0
SRR7105001	0	0
SRR7105003	0	0
SRR7105005	0	0
SRR7105006	0	0
SRR7105008	0	0
SRR7105010	0	0
SRR7105012	0	0
SRR7105014	0	0
SRR7105015	0	0
SRR7105017	0	0
SRR7105019	0	0
SRR7105020	0	0
SRR7105022	0	0
SRR7105024	0	0
SRR7105025	0	0
SRR7105027	0	0
SRR7105029	0	0
SRR7105031	0	0
SRR7105034	0	0
SRR7105036	0	0
SRR7105039	0	0
SRR7105040	0	0
SRR7105042	0	0
SRR7105043	0	0
SRR7105044	0	0
SRR7105046	0	0
SRR7105048	0	0
SRR7105050	0	0
SRR7105052	0	0
SRR7105054	0	0
SRR7105056	0	0
SRR7105058	0	0
SRR7105061	0	0
SRR7105062	0	0
SRR7105064	0	0
SRR7105066	0	0
SRR7105067	0	0
SRR7105069	0	0
